user_id	job_seeking_status	number_contacts
104320	2	47
104321	2	45
104322	2	0
104323	3	79
104324	2	16
104325	3	2
104326	3	14
104327	3	1
104328	3	20
104329	2	0
104330	2	25
104331	3	87
104332	2	3
104333	3	47
104334	3	115
104335	2	0
104336	3	198
104337	1	1
104338	2	0
104339	2	3
104340	3	60
104341	1	24
104342	3	542
104343	3	306
104344	3	221
104345	3	371
104346	3	466
104347	3	80
104348	3	212
104349	3	431
104350	3	776
104351	3	463
104352	3	222
104353	2	210
104354	2	194
104355	2	127
104356	3	291
104357	3	333
104358	2	1644
104359	2	295
104360	2	29
104361	3	476
104362	2	68
104363	1	69
104364	1	1
104365	3	86
104366	3	9
104367	3	177
104368	1	362
104369	2	357
104370	2	52
104371	2	136
104372	2	801
104373	1	29
104374	3	605
104375	2	386
104376	3	110
104377	1	48
104378	2	113
104379	1	0
104380	2	246
104381	1	17
104382	3	174
104383	1	108
104384	3	186
104385	1	110
104386	3	115
104387	1	13
104388	2	172
104389	2	28
104390	3	7
104391	2	515
104392	2	195
104393	2	164
104394	3	172
104395	3	94
104396	3	56
104397	2	9
104398	1	37
104399	2	118
104400	1	31
104401	3	73
104402	1	80
104403	3	192
104404	2	92
104405	2	1
104406	3	27
104407	2	0
104408	2	255
104409	3	12
104410	2	0
104411	3	15
104412	1	21
104413	3	78
104414	3	40
104415	3	261
104416	3	0
104417	2	0
104418	3	6
104419	2	22
104420	3	0
104421	3	17
104422	3	91
104423	3	24
104424	3	42
104425	2	0
104426	3	65
104427	2	1
104428	3	47
104429	2	187
104430	2	81
104431	1	105
104432	3	445
104433	2	124
104434	3	507
104435	2	129
104436	3	243
104437	2	184
104438	2	164
104439	3	491
104440	2	588
104441	2	949
104442	2	758
104443	2	70
104444	2	6682
104445	2	266
104446	1	329
104447	2	468
104448	2	317
104449	1	779
104450	2	125
104451	1	24
104452	2	78
104453	3	57
104454	3	442
104455	1	25
104456	2	84
104457	1	179
104458	2	65
104459	2	38
104460	3	94
104461	3	306
104462	2	91
104463	3	188
104464	2	20
104465	3	47
104466	1	115
104467	3	109
104468	2	12
104469	3	34
104470	2	114
104471	2	30
104472	1	243
104473	3	252
104474	3	658
104475	3	283
104476	3	644
104477	3	97
104478	3	653
104479	2	133
104480	3	362
104481	2	678
104482	1	679
104483	3	315
104484	3	1089
104485	2	100
104486	3	108
104487	3	335
104488	3	367
104489	3	232
104490	3	586
104491	3	797
104492	3	842
104493	3	221
104494	2	242
104495	3	78
104496	3	7
104497	3	121
104498	1	124
104499	1	53
104500	2	683
104501	3	238
104502	2	22
104503	3	156
104504	2	102
104505	3	255
104506	3	41
104507	3	21
104508	2	88
104509	1	9
104510	2	48
104511	3	189
104512	1	6
104513	1	0
104514	2	159
104515	1	378
104516	2	162
104517	2	237
104518	1	189
104519	2	189
104520	3	259
104521	3	219
104522	2	83
104523	2	109
104524	2	130
104525	1	282
104526	2	211
104527	3	154
104528	2	322
104529	2	100
104530	2	161
104531	3	265
104532	2	243
104533	1	3
104534	2	265
104535	1	322
104536	2	201
104537	2	49
104538	3	324
104539	3	2
104540	2	592
104541	2	2632
104542	1	3
104543	2	124
104544	3	517
104545	1	66
104546	3	297
104547	3	249
104548	2	1031
104549	1	0
104550	1	152
104551	2	405
104552	3	436
104553	1	144
104554	3	388
104555	2	802
104556	2	909
104557	2	360
104558	2	240
104559	3	204
104560	2	262
104561	3	79
104562	2	694
104563	3	137
104564	1	18
104565	1	2
104566	2	60
104567	1	21
104568	1	12
104569	2	12
104570	3	43
104571	2	1
104572	1	211
104573	1	414
104574	2	226
104575	3	149
104576	1	174
104577	1	107
104578	1	49
104579	2	550
104580	2	159
104581	3	47
104582	2	198
104583	3	10
104584	1	23
104585	2	36
104586	3	9
104587	2	0
104588	3	24
104589	2	1
104590	3	0
104591	3	119
104592	3	42
104593	3	80
104594	1	11
104595	2	21
104596	1	5
104597	2	192
104598	3	14
104599	2	32
104600	3	26
104601	2	7
104602	1	56
104603	3	56
104604	2	206
104605	1	37
104606	3	106
104607	2	321
104608	3	96
104609	2	49
104610	1	70
104611	2	130
104612	3	230
104613	2	641
104614	2	358
104615	3	367
104616	3	51
104617	2	23
104618	3	39
104619	1	55
104620	2	272
104621	3	220
104622	2	159
104623	2	68
104624	3	70
104625	3	61
104626	1	10
104627	3	88
104628	3	318
104629	3	65
104630	2	120
104631	3	472
104632	2	269
104633	2	128
104634	1	0
104635	3	0
104636	2	7
104637	3	521
104638	3	133
104639	3	1
104640	2	84
104641	1	254
104642	1	247
104643	2	618
104644	3	203
104645	2	81
104646	3	27
104647	3	139
104648	2	34
104649	3	11
104650	2	2
104651	1	33
104652	3	59
104653	2	60
104654	1	6
104655	3	46
104656	2	2
104657	3	87
104658	3	44
104659	3	137
104660	3	35
104661	3	105
104662	3	91
104663	2	20
104664	2	0
104665	3	61
104666	1	307
104667	1	6
104668	1	12
104669	2	145
104670	2	118
104671	3	222
104672	2	288
104673	2	167
104674	2	409
104675	3	385
104676	1	71
104677	1	84
104678	3	184
104679	2	113
104680	2	305
104681	2	39
104682	1	136
104683	3	306
104684	2	47
104685	2	274
104686	1	308
104687	3	187
104688	3	186
104689	2	204
104690	2	277
104691	2	237
104692	2	183
104693	3	153
104694	3	720
104695	3	389
104696	3	446
104697	3	598
104698	3	686
104699	2	112
104700	2	989
104701	3	314
104702	3	377
104703	3	967
104704	3	169
104705	1	72
104706	3	424
104707	2	222
104708	3	407
104709	3	133
104710	3	381
104711	3	327
104712	3	281
104713	3	345
104714	3	1494
104715	2	153
104716	1	93
104717	2	8
104718	3	5
104719	2	0
104720	2	17
104721	3	61
104722	2	0
104723	2	30
104724	3	1
104725	3	5
104726	3	0
104727	3	0
104728	2	3
104729	2	185
104730	2	0
104731	2	0
104732	3	40
104733	3	1
104734	1	3
104735	3	19
104736	1	15
104737	2	174
104738	3	332
104739	3	295
104740	3	374
104741	1	187
104742	2	349
104743	3	359
104744	2	61
104745	2	358
104746	3	528
104747	3	214
104748	2	347
104749	1	75
104750	1	407
104751	3	661
104752	2	13
104753	3	326
104754	3	283
104755	2	262
104756	2	220
104757	3	503
104758	1	219
104759	2	20
104760	1	92
104761	1	34
104762	2	51
104763	3	264
104764	1	83
104765	3	107
104766	2	155
104767	3	33
104768	1	20
104769	3	69
104770	2	1
104771	1	55
104772	1	115
104773	2	164
104774	2	0
104775	2	35
104776	3	41
104777	2	114
104778	2	54
104779	3	64
104780	2	105
104781	1	228
104782	1	29
104783	1	47
104784	3	202
104785	3	43
104786	1	187
104787	2	360
104788	1	81
104789	2	54
104790	3	149
104791	3	134
104792	3	626
104793	1	42
104794	2	110
104795	3	197
104796	3	108
104797	3	249
104798	1	36
104799	1	6
104800	1	158
104801	1	90
104802	2	16
104803	2	4
104804	3	36
104805	3	44
104806	2	15
104807	2	1
104808	3	87
104809	3	47
104810	3	1
104811	3	34
104812	1	0
104813	3	62
104814	3	23
104815	3	108
104816	2	42
104817	1	1
104818	3	8
104819	3	23
104820	2	11
104821	3	146
104822	3	76
104823	2	0
104824	2	67
104825	1	27
104826	2	339
104827	3	67
104828	2	273
104829	1	149
104830	2	384
104831	2	185
104832	2	48
104833	3	68
104834	3	447
104835	3	308
104836	2	269
104837	3	188
104838	3	185
104839	2	358
104840	1	41
104841	1	178
104842	3	154
104843	1	266
104844	2	329
104845	1	391
104846	3	176
104847	3	255
104848	2	34
104849	1	51
104850	1	2
104851	3	178
104852	2	198
104853	2	124
104854	3	355
104855	2	58
104856	2	59
104857	2	451
104858	1	269
104859	2	303
104860	2	204
104861	2	69
104862	2	61
104863	1	0
104864	1	93
104865	1	197
104866	1	12
104867	1	43
104868	2	26
104869	2	368
104870	2	723
104871	3	31
104872	2	149
104873	1	514
104874	2	203
104875	1	142
104876	2	409
104877	2	674
104878	3	309
104879	2	204
104880	2	184
104881	1	30
104882	2	587
104883	2	235
104884	3	70
104885	2	469
104886	2	102
104887	3	457
104888	3	552
104889	1	147
104890	2	225
104891	2	424
104892	3	685
104893	2	497
104894	3	177
104895	1	0
104896	3	180
104897	3	242
104898	1	154
104899	1	294
104900	2	175
104901	2	199
104902	2	715
104903	1	176
104904	1	29
104905	2	399
104906	3	194
104907	2	50
104908	3	413
104909	3	236
104910	2	272
104911	3	154
104912	2	237
104913	1	67
104914	3	46
104915	1	166
104916	2	90
104917	3	112
104918	3	7
104919	1	170
104920	2	245
104921	2	15
104922	2	71
104923	2	57
104924	2	185
104925	2	447
104926	3	28
104927	2	81
104928	2	33
104929	2	161
104930	3	125
104931	1	54
104932	3	151
104933	2	171
104934	3	138
104935	3	0
104936	3	0
104937	2	0
104938	2	0
104939	3	16
104940	2	0
104941	2	0
104942	2	3
104943	3	0
104944	3	2
104945	2	0
104946	3	4
104947	3	5
104948	3	3
104949	2	31
104950	3	17
104951	3	1
104952	1	43
104953	1	6
104954	3	7
104955	3	1
104956	2	52
104957	3	327
104958	2	194
104959	2	17
104960	1	183
104961	1	118
104962	3	300
104963	3	86
104964	3	242
104965	2	94
104966	2	189
104967	2	8
104968	2	50
104969	1	65
104970	3	547
104971	3	96
104972	2	231
104973	2	286
104974	1	233
104975	2	110
104976	3	140
104977	1	70
104978	1	234
104979	3	0
104980	1	53
104981	3	92
104982	3	187
104983	3	111
104984	1	103
104985	1	8
104986	3	84
104987	1	35
104988	3	83
104989	3	30
104990	3	126
104991	3	53
104992	3	99
104993	3	65
104994	2	199
104995	1	3
104996	2	220
104997	2	213
104998	3	14
104999	3	40
105000	3	124
105001	3	31
105002	2	369
105003	1	1
105004	2	43
105005	3	271
105006	3	30
105007	3	258
105008	2	1
105009	2	80
105010	1	52
105011	2	156
105012	3	157
105013	3	117
105014	3	393
105015	2	134
105016	1	38
105017	2	7
105018	1	51
105019	1	85
105020	3	130
105021	3	309
105022	3	66
105023	3	225
105024	3	427
105025	3	262
105026	1	700
105027	3	399
105028	2	22
105029	3	229
105030	2	279
105031	2	792
105032	2	235
105033	2	276
105034	3	120
105035	2	344
105036	1	54
105037	1	17
105038	3	325
105039	2	248
105040	2	321
105041	2	266
105042	1	255
105043	2	272
105044	1	20
105045	2	134
105046	2	297
105047	3	41
105048	2	51
105049	3	62
105050	1	62
105051	3	55
105052	2	105
105053	2	118
105054	2	105
105055	3	157
105056	3	195
105057	2	16
105058	3	129
105059	3	97
105060	2	344
105061	1	31
105062	3	100
105063	3	145
105064	3	14
105065	2	109
105066	2	0
105067	3	6
105068	2	0
105069	2	146
105070	2	71
105071	2	19
105072	3	26
105073	2	13
105074	2	126
105075	3	65
105076	3	46
105077	2	2
105078	2	136
105079	1	53
105080	3	111
105081	3	15
105082	2	93
105083	2	19
105084	2	0
105085	2	105
105086	2	90
105087	2	0
105088	3	49
105089	3	32
105090	3	0
105091	2	268
105092	2	50
105093	3	23
105094	2	2
105095	3	85
105096	2	16
105097	1	119
105098	3	12
105099	1	0
105100	1	11
105101	3	85
105102	2	7
105103	2	89
105104	3	17
105105	3	33
105106	3	87
105107	1	167
105108	3	73
105109	3	48
105110	2	74
105111	1	99
105112	3	379
105113	2	249
105114	2	30
105115	2	273
105116	2	297
105117	1	4
105118	1	0
105119	3	226
105120	1	68
105121	1	0
105122	1	352
105123	3	91
105124	3	2
105125	2	160
105126	2	180
105127	1	329
105128	2	204
105129	1	63
105130	2	128
105131	1	242
105132	1	1
105133	3	339
105134	3	1044
105135	2	308
105136	3	190
105137	3	521
105138	2	456
105139	1	196
105140	1	587
105141	3	185
105142	3	506
105143	2	278
105144	2	238
105145	2	533
105146	3	294
105147	3	426
105148	1	100
105149	2	551
105150	3	241
105151	3	258
105152	2	555
105153	3	229
105154	2	4276
105155	3	845
105156	3	181
105157	3	696
105158	3	507
105159	3	632
105160	2	393
105161	3	429
105162	2	480
105163	3	542
105164	2	274
105165	2	569
105166	2	215
105167	2	642
105168	2	532
105169	3	501
105170	3	489
105171	3	968
105172	3	240
105173	2	114
105174	3	147
105175	1	936
105176	3	198
105177	3	194
105178	3	431
105179	2	300
105180	3	252
105181	2	159
105182	3	381
105183	2	238
105184	1	196
105185	2	452
105186	2	390
105187	2	138
105188	3	447
105189	3	174
105190	3	162
105191	1	0
105192	3	580
105193	2	473
105194	2	673
105195	1	384
105196	3	433
105197	1	1
105198	2	556
105199	3	98
105200	1	15
105201	2	51
105202	3	15
105203	2	18
105204	2	28
105205	2	1
105206	3	168
105207	3	37
105208	3	14
105209	3	19
105210	2	131
105211	2	3
105212	3	6
105213	3	4
105214	2	0
105215	2	7
105216	3	28
105217	3	12
105218	2	41
105219	3	18
105220	2	50
105221	2	89
105222	2	2
105223	3	195
105224	2	149
105225	3	31
105226	3	1
105227	3	11
105228	1	76
105229	3	32
105230	3	154
105231	3	11
105232	2	0
105233	2	11
105234	3	74
105235	1	37
105236	3	2
105237	1	9
105238	3	40
105239	3	30
105240	3	79
105241	1	147
105242	3	146
105243	2	2
105244	3	3
105245	3	11
105246	3	8
105247	3	47
105248	3	28
105249	2	22
105250	2	0
105251	3	19
105252	3	7
105253	3	11
105254	2	69
105255	2	1
105256	2	10
105257	3	12
105258	3	0
105259	3	0
105260	2	7
105261	3	49
105262	1	4
105263	3	14
105264	3	37
105265	3	153
105266	3	61
105267	2	111
105268	3	125
105269	2	64
105270	1	62
105271	2	118
105272	2	91
105273	3	175
105274	3	194
105275	2	63
105276	3	72
105277	2	355
105278	3	124
105279	1	150
105280	3	58
105281	3	20
105282	1	87
105283	2	27
105284	2	11
105285	2	255
105286	2	32
105287	3	103
105288	2	98
105289	3	16
105290	2	60
105291	1	37
105292	3	12
105293	2	74
105294	3	73
105295	1	7
105296	3	83
105297	3	44
105298	2	87
105299	3	39
105300	3	216
105301	1	53
105302	3	81
105303	1	60
105304	3	113
105305	2	43
105306	1	94
105307	2	47
105308	3	7
105309	3	437
105310	3	309
105311	2	50
105312	1	8
105313	2	182
105314	3	242
105315	3	162
105316	2	88
105317	2	576
105318	2	181
105319	1	99
105320	2	200
105321	2	158
105322	1	127
105323	3	78
105324	2	346
105325	1	122
105326	2	110
105327	3	186
105328	1	204
105329	3	147
105330	3	103
105331	3	3
105332	2	73
105333	2	5
105334	3	7
105335	1	0
105336	3	19
105337	3	29
105338	3	4
105339	3	22
105340	3	177
105341	3	0
105342	3	0
105343	2	0
105344	2	0
105345	2	0
105346	3	66
105347	1	0
105348	2	9
105349	3	0
105350	1	0
105351	3	2
105352	3	1
105353	1	78
105354	2	201
105355	2	86
105356	2	15
105357	1	6
105358	1	86
105359	2	327
105360	2	458
105361	3	17
105362	2	119
105363	1	99
105364	1	0
105365	3	554
105366	2	392
105367	1	6
105368	2	202
105369	1	121
105370	3	217
105371	3	1288
105372	1	33
105373	1	146
105374	2	223
105375	3	82
105376	3	221
105377	3	422
105378	2	96
105379	3	420
105380	2	200
105381	3	254
105382	2	164
105383	2	1394
105384	2	175
105385	3	234
105386	2	236
105387	3	582
105388	3	101
105389	3	274
105390	1	61
105391	3	455
105392	3	289
105393	3	195
105394	3	342
105395	3	263
105396	1	92
105397	1	0
105398	3	3
105399	2	11
105400	2	0
105401	3	3
105402	2	2
105403	2	18
105404	2	0
105405	3	0
105406	2	0
105407	3	10
105408	2	1
105409	2	0
105410	2	49
105411	2	171
105412	3	26
105413	2	8
105414	1	148
105415	3	47
105416	2	27
105417	2	85
105418	2	184
105419	3	27
105420	1	65
105421	2	20
105422	1	37
105423	1	76
105424	2	246
105425	1	45
105426	3	13
105427	3	75
105428	1	0
105429	1	609
105430	3	113
105431	3	9
105432	2	20
105433	3	22
105434	2	49
105435	3	26
105436	3	11
105437	3	79
105438	3	45
105439	2	66
105440	3	4
105441	3	48
105442	3	29
105443	2	5
105444	3	3
105445	1	0
105446	3	6
105447	2	41
105448	1	1
105449	3	17
105450	3	0
105451	2	0
105452	3	59
105453	1	46
105454	3	204
105455	2	5
105456	2	113
105457	2	99
105458	1	12
105459	1	18
105460	3	276
105461	1	51
105462	1	83
105463	1	313
105464	1	1
105465	2	126
105466	2	37
105467	2	138
105468	1	80
105469	1	74
105470	1	50
105471	3	119
105472	1	7
105473	1	81
105474	1	12
105475	3	29
105476	3	25
105477	1	2
105478	2	227
105479	3	25
105480	3	5
105481	3	63
105482	3	54
105483	2	14
105484	2	12
105485	1	32
105486	3	23
105487	2	0
105488	2	40
105489	3	47
105490	2	69
105491	3	125
105492	3	34
105493	3	31
105494	3	4
105495	2	32
105496	3	12
105497	3	90
105498	1	50
105499	3	84
105500	2	12
105501	3	25
105502	2	0
105503	2	77
105504	3	75
105505	2	34
105506	3	3
105507	2	14
105508	1	44
105509	2	62
105510	2	20
105511	2	110
105512	3	54
105513	2	1
105514	2	0
105515	3	66
105516	3	671
105517	2	9
105518	1	0
105519	3	0
105520	1	1
105521	3	0
105522	3	5
105523	3	0
105524	3	11
105525	3	18
105526	3	190
105527	2	29
105528	3	0
105529	2	9
105530	3	17
105531	3	1
105532	3	0
105533	3	17
105534	2	16
105535	2	89
105536	2	1
105537	3	47
105538	3	9
105539	3	12
105540	3	1
105541	1	121
105542	1	101
105543	3	458
105544	2	455
105545	3	473
105546	2	46
105547	1	77
105548	2	132
105549	2	244
105550	3	40
105551	2	199
105552	2	313
105553	2	519
105554	1	33
105555	3	153
105556	3	312
105557	2	107
105558	3	126
105559	3	42
105560	3	99
105561	1	146
105562	2	116
105563	2	157
105564	1	390
105565	2	115
105566	3	1474
105567	3	351
105568	2	153
105569	1	102
105570	3	189
105571	2	25
105572	2	1608
105573	2	254
105574	3	234
105575	2	356
105576	2	242
105577	1	38
105578	2	108
105579	3	243
105580	3	124
105581	3	113
105582	2	220
105583	1	1167
105584	2	93
105585	2	62
105586	2	0
105587	2	112
105588	1	123
105589	2	55
105590	2	111
105591	1	55
105592	1	5
105593	3	90
105594	2	45
105595	3	176
105596	3	134
105597	3	6
105598	3	162
105599	2	93
105600	2	179
105601	3	9
105602	3	17
105603	3	15
105604	2	27
105605	3	27
105606	3	40
105607	3	110
105608	2	255
105609	1	216
105610	3	122
105611	2	725
105612	2	65
105613	3	305
105614	2	122
105615	2	142
105616	2	105
105617	2	28
105618	2	87
105619	3	1094
105620	2	25
105621	2	523
105622	1	31
105623	2	306
105624	1	0
105625	2	287
105626	1	75
105627	3	153
105628	2	52
105629	1	13
105630	3	10
105631	3	193
105632	1	14
105633	3	33
105634	2	59
105635	2	42
105636	3	18
105637	2	39
105638	3	22
105639	2	97
105640	2	159
105641	2	47
105642	2	149
105643	3	498
105644	3	78
105645	2	413
105646	2	73
105647	3	32
105648	1	155
105649	3	11
105650	1	12
105651	2	505
105652	2	174
105653	3	549
105654	3	58
105655	1	70
105656	1	44
105657	1	219
105658	1	158
105659	3	501
105660	2	66
105661	2	0
105662	3	51
105663	2	323
105664	2	139
105665	1	115
105666	2	272
105667	2	202
105668	2	218
105669	2	422
105670	2	313
105671	1	124
105672	2	714
105673	1	140
105674	1	96
105675	1	88
105676	1	92
105677	1	142
105678	2	200
105679	1	29
105680	1	5
105681	3	127
105682	2	141
105683	2	319
105684	3	204
105685	2	138
105686	2	183
105687	3	307
105688	1	41
105689	1	81
105690	3	141
105691	3	72
105692	2	222
105693	3	90
105694	2	103
105695	3	246
105696	3	41
105697	2	31
105698	2	96
105699	2	137
105700	1	79
105701	2	212
105702	1	19
105703	2	51
105704	2	35
105705	3	342
105706	3	99
105707	3	27
105708	3	119
105709	2	431
105710	2	202
105711	2	146
105712	2	85
105713	2	264
105714	2	151
105715	2	34
105716	2	69
105717	3	677
105718	3	241
105719	1	259
105720	2	357
105721	2	315
105722	1	364
105723	2	88
105724	2	417
105725	3	438
105726	3	248
105727	1	285
105728	2	50
105729	1	93
105730	1	351
105731	1	200
105732	2	306
105733	3	111
105734	2	65
105735	3	276
105736	2	330
105737	1	441
105738	2	255
105739	1	147
105740	1	58
105741	1	1
105742	1	33
105743	1	2
105744	3	506
105745	2	8
105746	3	2
105747	3	686
105748	3	1109
105749	3	234
105750	2	147
105751	3	36
105752	2	145
105753	2	168
105754	3	58
105755	3	121
105756	2	81
105757	3	80
105758	2	111
105759	3	218
105760	2	41
105761	3	7
105762	2	13
105763	3	37
105764	2	0
105765	3	33
105766	3	25
105767	2	2
105768	3	153
105769	3	0
105770	3	44
105771	3	9
105772	2	9
105773	2	1
105774	2	8
105775	2	56
105776	3	43
105777	3	25
105778	3	39
105779	3	3
105780	2	171
105781	2	364
105782	3	21
105783	2	0
105784	2	1
105785	3	168
105786	3	94
105787	1	4
105788	3	131
105789	2	246
105790	1	10
105791	3	102
105792	3	70
105793	3	45
105794	3	205
105795	3	227
105796	3	60
105797	2	157
105798	1	32
105799	3	178
105800	2	29
105801	3	58
105802	1	75
105803	3	13
105804	2	416
105805	3	29
105806	3	528
105807	3	579
105808	2	472
105809	3	299
105810	1	173
105811	1	639
105812	3	1044
105813	3	295
105814	2	106
105815	3	359
105816	3	2044
105817	3	130
105818	3	276
105819	3	716
105820	3	683
105821	3	543
105822	3	474
105823	3	1162
105824	3	976
105825	2	1254
105826	3	1016
105827	1	56
105828	2	213
105829	3	46
105830	3	200
105831	2	14
105832	3	18
105833	2	75
105834	2	31
105835	1	78
105836	1	119
105837	1	324
105838	2	42
105839	3	2
105840	1	67
105841	2	178
105842	3	30
105843	2	174
105844	2	218
105845	3	87
105846	1	19
105847	3	338
105848	3	168
105849	3	24
105850	3	10
105851	3	30
105852	2	23
105853	2	7
105854	2	101
105855	1	73
105856	1	9
105857	2	5
105858	3	10
105859	2	28
105860	2	0
105861	3	10
105862	3	74
105863	2	0
105864	3	19
105865	3	60
105866	3	31
105867	3	111
105868	3	238
105869	3	19
105870	3	26
105871	3	101
105872	3	57
105873	3	74
105874	3	47
105875	3	172
105876	2	18
105877	2	77
105878	1	399
105879	2	376
105880	1	25
105881	3	110
105882	2	590
105883	1	7
105884	3	577
105885	1	113
105886	2	131
105887	3	532
105888	1	163
105889	1	42
105890	1	57
105891	2	1
105892	2	1181
105893	2	381
105894	2	439
105895	2	484
105896	2	333
105897	1	301
105898	2	51
105899	1	325
105900	1	85
105901	1	20
105902	2	191
105903	1	321
105904	2	1169
105905	3	96
105906	1	87
105907	1	30
105908	3	244
105909	1	34
105910	2	326
105911	3	504
105912	2	184
105913	1	72
105914	2	379
105915	3	84
105916	1	16
105917	3	38
105918	2	33
105919	3	103
105920	2	335
105921	2	375
105922	3	184
105923	3	295
105924	3	480
105925	2	133
105926	3	256
105927	2	87
105928	1	33
105929	3	71
105930	1	237
105931	2	173
105932	1	39
105933	3	132
105934	2	139
105935	3	139
105936	2	3
105937	1	299
105938	2	185
105939	2	216
105940	1	0
105941	1	37
105942	2	56
105943	2	73
105944	3	150
105945	3	252
105946	1	43
105947	3	71
105948	2	206
105949	1	161
105950	3	449
105951	1	88
105952	1	32
105953	1	16
105954	2	256
105955	1	12
105956	2	203
105957	3	116
105958	2	121
105959	2	178
105960	3	113
105961	3	267
105962	3	471
105963	3	547
105964	1	66
105965	3	307
105966	3	168
105967	2	553
105968	3	570
105969	3	66
105970	3	362
105971	1	131
105972	3	395
105973	3	595
105974	3	889
105975	3	454
105976	2	620
105977	3	357
105978	2	339
105979	3	327
105980	3	436
105981	1	64
105982	2	25
105983	3	76
105984	3	149
105985	1	0
105986	3	61
105987	3	15
105988	2	1
105989	3	50
105990	2	0
105991	1	3
105992	2	15
105993	2	22
105994	1	0
105995	3	24
105996	2	1
105997	3	5
105998	3	70
105999	1	1
106000	2	70
106001	2	0
106002	3	39
106003	3	187
106004	3	66
106005	3	81
106006	2	181
106007	2	358
106008	3	13
106009	1	4
106010	1	63
106011	2	174
106012	3	684
106013	3	30
106014	2	149
106015	3	114
106016	1	44
106017	2	77
106018	3	125
106019	2	77
106020	1	47
106021	1	126
106022	1	63
106023	3	127
106024	2	33
106025	1	111
106026	3	27
106027	3	0
106028	2	205
106029	3	196
106030	2	208
106031	3	161
106032	3	2
106033	2	48
106034	2	40
106035	2	135
106036	3	96
106037	3	150
106038	2	22
106039	1	221
106040	2	63
106041	2	118
106042	3	30
106043	1	45
106044	3	12
106045	3	68
106046	3	10
106047	1	79
106048	3	204
106049	2	231
106050	2	115
106051	1	22
106052	3	45
106053	3	114
106054	2	179
106055	2	182
106056	2	298
106057	1	59
106058	3	0
106059	2	121
106060	2	155
106061	3	7
106062	3	538
106063	2	117
106064	3	327
106065	3	23
106066	1	93
106067	3	149
106068	1	7
106069	2	156
106070	3	291
106071	3	937
106072	3	364
106073	3	1132
106074	3	1510
106075	3	108
106076	3	548
106077	3	273
106078	3	640
106079	3	218
106080	3	508
106081	3	250
106082	2	97
106083	3	190
106084	3	512
106085	2	153
106086	2	676
106087	2	294
106088	3	227
106089	2	43
106090	3	506
106091	3	77
106092	2	1
106093	2	114
106094	2	96
106095	3	87
106096	2	30
106097	3	3
106098	2	48
106099	1	1
106100	3	103
106101	3	47
106102	2	32
106103	2	88
106104	2	0
106105	2	28
106106	3	55
106107	2	251
106108	2	17
106109	2	6
106110	3	77
106111	1	1
106112	3	126
106113	1	18
106114	2	2322
106115	3	144
106116	3	95
106117	2	162
106118	1	3
106119	3	68
106120	3	191
106121	3	40
106122	3	36
106123	2	204
106124	3	186
106125	1	302
106126	2	45
106127	1	112
106128	2	121
106129	3	180
106130	3	40
106131	3	228
106132	3	117
106133	3	62
106134	2	168
106135	3	441
106136	3	772
106137	2	394
106138	2	126
106139	3	331
106140	2	237
106141	3	557
106142	3	818
106143	2	203
106144	2	378
106145	2	523
106146	2	256
106147	2	102
106148	3	370
106149	3	177
106150	2	465
106151	3	536
106152	1	636
106153	3	124
106154	1	92
106155	2	282
106156	3	228
106157	1	240
106158	1	763
106159	1	9
106160	2	287
106161	3	197
106162	1	339
106163	3	257
106164	1	803
106165	2	720
106166	2	280
106167	2	360
106168	2	143
106169	2	239
106170	3	329
106171	3	22
106172	2	192
106173	1	131
106174	2	111
106175	2	601
106176	1	5
106177	3	790
106178	2	1078
106179	2	11
106180	1	100
106181	1	47
106182	2	55
106183	2	431
106184	2	70
106185	1	25
106186	2	280
106187	1	170
106188	3	339
106189	2	232
106190	1	134
106191	3	111
106192	2	363
106193	3	127
106194	1	45
106195	2	143
106196	1	161
106197	3	261
106198	3	51
106199	1	166
106200	2	1049
106201	3	15
106202	2	81
106203	1	126
106204	2	118
106205	2	172
106206	1	39
106207	2	123
106208	2	482
106209	3	150
106210	2	101
106211	1	35
106212	1	13
106213	2	232
106214	3	27
106215	2	38
106216	1	20
106217	1	94
106218	3	69
106219	1	28
106220	3	69
106221	2	13
106222	3	69
106223	3	90
106224	2	118
106225	3	237
106226	1	47
106227	3	322
106228	1	130
106229	1	261
106230	2	403
106231	3	251
106232	3	429
106233	3	32
106234	3	91
106235	1	105
106236	3	213
106237	3	223
106238	1	165
106239	3	181
106240	3	162
106241	2	49
106242	2	494
106243	2	122
106244	3	337
106245	2	40
106246	1	186
106247	3	473
106248	2	46
106249	2	107
106250	2	314
106251	3	278
106252	2	94
106253	2	226
106254	1	157
106255	2	602
106256	2	115
106257	2	25
106258	2	41
106259	3	277
106260	3	374
106261	3	132
106262	1	159
106263	2	113
106264	1	34
106265	2	162
106266	1	192
106267	2	70
106268	1	86
106269	3	440
106270	3	224
106271	2	105
106272	2	4
106273	1	307
106274	2	141
106275	1	30
106276	2	39
106277	1	111
106278	2	327
106279	2	201
106280	3	262
106281	1	0
106282	3	201
106283	2	114
106284	3	574
106285	2	14
106286	2	133
106287	1	17
106288	3	138
106289	1	21
106290	3	95
106291	2	46
106292	1	144
106293	2	40
106294	1	1
106295	3	98
106296	2	1
106297	1	5
106298	3	76
106299	2	0
106300	2	1
106301	3	137
106302	3	6
106303	3	4
106304	1	81
106305	3	113
106306	2	98
106307	3	17
106308	2	18
106309	1	8
106310	3	14
106311	3	154
106312	1	50
